account_id,customer_id,account_type,branch_id,open_date,current_balance_pkr,status
A517277,C111080,Savings,BR1023,2025-09-23,248845.38,ACTIVE
A517278,C111081,Savings,BR1006,2025-07-05,127612.58,ACTIVE
A517279,C111081,Current,BR1005,2026-04-29,66644.95,ACTIVE
A517280,C111082,Term Deposit,BR1031,2022-03-29,1521654.04,Active
A517281,C111083,Current,BR1035,2024-05-09,475770.3,ACTIVE
A517282,C111084,Savings,BR1023,2024-03-15,252869.02,ACTIVE
A517283,C111084,Savings,BR1003,2024-04-04,311678.69,ACTIVE
A517284,C111084,Term Deposit,BR1034,2024-04-25,427184.98,ACTIVE
A517285,C111085,Current,BR1016,2024-04-10,95932.37,ACTIVE
A517286,C111085,Savings,BR1017,2024-01-11,706721.51,ACTIVE
A517287,C111085,Current,BR1014,2023-11-05,494860.44,Active
A517288,C111086,Current,BR1007,2025-03-07,484924.36,ACTIVE
A517289,C111087,Savings,BR1023,2025-03-30,2054821.7,Closed
A517290,C111088,Savings,BR1014,2024-04-26,232418.4,ACTIVE
A517291,C111089,Term Deposit,BR1031,2025-04-29,753390.92,DORMANT
A517292,C111089,Savings,BR1011,2024-12-26,267273.36,ACTIVE
A517293,C111090,Savings,BR1031,2022-06-07,79054.73,ACTIVE
A517294,C111091,Current,BR1009,2022-12-24,802495.66,ACTIVE
A517295,C111092,Current,BR1016,2026-02-19,146439.49,DORMANT
A517296,C111093,Savings,BR1002,2025-03-29,422550.4,Active
A517297,C111093,Savings,BR1019,2024-07-21,221633.03,ACTIVE
A517298,C111093,Savings,BR1032,2025-04-01,224632.02,ACTIVE
A517299,C111094,Current,BR1019,2023-11-26,532920.05,ACTIVE
A517300,C111095,Current,BR1022,2026-09-06,953204.67,ACTIVE
A517301,C111095,Term Deposit,BR1004,2025-11-03,899144.77,DORMANT
A517302,C111096,Savings,BR1010,2026-09-14,901887.58,ACTIVE
A517303,C111096,Savings,BR1010,2026-06-26,865888.79,Active
A517304,C111097,Savings,BR1024,2022-10-04,261865.61,ACTIVE
A517305,C111098,Term Deposit,BR1024,2026-05-26,1129705.96,Active
A517306,C111098,Savings,BR1021,2026-05-02,273931.74,ACTIVE
A517307,C111099,Current,BR1033,2022-10-28,225007.25,ACTIVE
A517308,C111100,Current,BR1016,2022-10-05,1992813.34,Dormant
A517309,C111101,Savings,BR1027,2022-11-20,439151.02,ACTIVE
A517310,C111101,Current,BR1017,2023-01-02,536914.3,ACTIVE
A517311,C111101,Savings,BR1032,2022-07-26,157596.77,Closed
A517312,C111102,Savings,BR1036,2024-09-15,247989.93,ACTIVE
A517313,C111102,Savings,BR1018,2025-03-29,169257.62,ACTIVE
A517314,C111103,Current,BR1020,2024-06-19,421860.17,Active
A517315,C111104,Savings,BR1029,2024-01-06,610100.15,ACTIVE
A517316,C111104,Term Deposit,BR1028,2024-02-28,6158538.89,ACTIVE
A517317,C111105,Savings,BR1010,2026-02-27,569700.86,ACTIVE
A517318,C111106,Savings,BR1020,2023-11-10,129554.43,Active
A517319,C111107,Current,BR1027,2023-10-08,812541.62,DORMANT
A517320,C111107,Savings,BR1024,2024-06-14,71218.86,Active
A517321,C111108,Savings,BR1015,2024-12-01,124945.52,ACTIVE
A517322,C111109,Savings,BR1028,2026-07-16,312661.31,ACTIVE
A517323,C111110,Current,BR1036,2024-08-07,198154.07,Active
A517324,C111110,Current,BR1029,2024-04-18,1206277.56,Active
A517325,C111111,Current,BR1005,2026-04-12,307387.95,Closed
A517326,C111111,Term Deposit,BR1029,2025-10-17,793667.2,Active
A517327,C111112,Savings,BR1035,2026-01-15,78638.97,ACTIVE
A517328,C111112,Current,BR1019,2025-09-13,627893.79,ACTIVE
A517329,C111113,Term Deposit,BR1019,2024-07-16,245622.81,ACTIVE
A517330,C111114,Current,BR1013,2025-04-08,172974.32,Active
A517331,C111114,Current,BR1026,2025-07-19,92513.57,ACTIVE
A517332,C111115,Term Deposit,BR1005,2024-01-18,1480101.13,ACTIVE
A517333,C111116,Current,BR1026,2025-08-22,455135.01,ACTIVE
A517334,C111117,Term Deposit,BR1005,2023-08-16,203577.12,ACTIVE
A517335,C111117,Current,BR1030,2023-05-02,1312030.39,ACTIVE
A517336,C111117,Savings,BR1008,2023-11-18,268146.25,Active
A517337,C111118,Current,BR1026,2025-07-06,266348.17,ACTIVE
A517338,C111119,Term Deposit,BR1010,2022-11-19,1081732.3,ACTIVE
A517339,C111120,Current,BR1031,2023-02-04,312395.05,Active
A517340,C111120,Savings,BR1019,2023-01-26,103234.2,DORMANT
A517341,C111121,Savings,BR1020,2022-11-01,171904.79,ACTIVE
A517342,C111121,Current,BR1016,2022-07-14,635263.06,Active
A517343,C111122,Savings,BR1001,2024-07-01,287853.19,DORMANT
A517344,C111123,Savings,BR1018,2023-07-05,71766.12,ACTIVE
A517345,C111123,Savings,BR1010,2022-09-13,165627.72,ACTIVE
A517346,C111124,Current,BR1002,2025-01-20,348665.32,ACTIVE
A517347,C111125,Savings,BR1035,2024-05-21,363916.87,Active
A517348,C111126,Current,BR1021,2025-03-16,210514.35,CLOSED
A517349,C111126,Current,BR1006,2025-11-03,52493.51,ACTIVE
A517350,C111127,Current,BR1035,2023-06-15,664849.84,Active
A517351,C111128,Term Deposit,BR1003,2026-03-12,1010340.27,ACTIVE
A517352,C111129,Current,BR1024,2025-09-18,441921.88,DORMANT
A517353,C111129,Current,BR1018,2025-11-27,472572.95,ACTIVE
A517354,C111130,Savings,BR1032,2026-05-03,205372.21,ACTIVE
A517355,C111130,Savings,BR1005,2025-06-26,206968.93,ACTIVE
A517356,C111131,Savings,BR1033,2025-09-17,233063.08,ACTIVE
A517357,C111131,Term Deposit,BR1026,2025-11-04,1285473.99,Active
A517358,C111132,Term Deposit,BR1024,2024-09-01,1878089.33,ACTIVE
A517359,C111133,Current,BR1031,2022-10-03,125806.24,ACTIVE
A517360,C111134,Savings,BR1014,2023-04-18,386255.32,ACTIVE
A517361,C111134,Current,BR1031,2023-08-14,249860.15,ACTIVE
A517362,C111135,Savings,BR1034,2025-11-27,171360.52,ACTIVE
A517363,C111136,Current,BR1033,2023-10-04,1683634.69,ACTIVE
A517364,C111137,Savings,BR1003,2026-03-12,93169.88,ACTIVE
A517365,C111138,Savings,BR1017,2025-01-01,622023.71,ACTIVE
A517366,C111139,Term Deposit,BR1026,2025-04-28,1336845.62,DORMANT
A517367,C111140,Current,BR1014,2025-04-16,704082.73,Active
A517368,C111140,Current,BR1005,2024-11-18,421022.6,Active
A517369,C111141,Savings,BR1025,2023-07-17,190240.41,ACTIVE
A517370,C111141,Savings,BR1001,2024-05-23,13703.34,CLOSED
A517371,C111142,Savings,BR1001,2022-02-13,193641.85,Active
A517372,C111143,Savings,BR1033,2023-03-05,503962.44,ACTIVE
A517373,C111144,Savings,BR1013,2024-11-09,120535.36,ACTIVE
A517374,C111145,Savings,BR1018,2022-12-05,359980.06,ACTIVE
A517375,C111145,Current,BR1026,2023-05-20,125038.03,ACTIVE
A517376,C111146,Current,BR1009,2026-01-17,556767.61,ACTIVE
A517377,C111146,Current,BR1033,2026-05-13,502249.12,ACTIVE
A517378,C111147,Current,BR1021,2024-01-04,541589.32,ACTIVE
A517379,C111148,Savings,BR1029,2023-02-21,176589.58,ACTIVE
A517380,C111149,Current,BR1031,2024-03-07,848155.41,ACTIVE
A517381,C111149,Current,BR1015,2023-07-28,227983.91,ACTIVE
A517382,C111149,Savings,BR1019,2023-08-14,90324.57,CLOSED
A517383,C111150,Term Deposit,BR1036,2023-07-17,211986.47,ACTIVE
A517384,C111151,Savings,BR1014,2025-09-15,32047.6,Dormant
A517385,C111152,Savings,BR1005,2024-11-11,51739.72,ACTIVE
A517386,C111153,Term Deposit,BR1002,2024-03-18,449919.78,ACTIVE
A517387,C111153,Savings,BR1018,2024-06-03,34240.13,Active
A517388,C111154,Savings,BR1005,2025-11-23,200304.71,Closed
A517389,C111154,Savings,BR1009,2026-06-18,1517770.12,ACTIVE
A517390,C111155,Term Deposit,BR1033,2025-03-31,2600822.53,ACTIVE
A517391,C111156,Savings,BR1030,2023-01-06,436216.79,ACTIVE
A517392,C111157,Savings,BR1028,2024-04-07,162672.12,ACTIVE
A517393,C111157,Savings,BR1031,2023-11-06,197504.07,Active
A517394,C111157,Savings,BR1030,2024-05-07,191167.85,ACTIVE
A517395,C111158,Term Deposit,BR1010,2025-07-28,874547.08,DORMANT
A517396,C111158,Savings,BR1007,2025-07-20,115005.4,ACTIVE
A517397,C111159,Current,BR1028,2025-08-09,527548.9,DORMANT
A517398,C111160,Savings,BR1031,2023-05-10,58875.67,ACTIVE
A517399,C111160,Savings,BR1035,2023-11-24,599600.14,ACTIVE
A517400,C111161,Savings,BR1009,2023-09-30,344399.39,ACTIVE
A517401,C111162,Savings,BR1028,2023-05-13,379541.05,ACTIVE
A517402,C111163,Savings,BR1011,2025-04-07,217371.82,ACTIVE
A517403,C111164,Savings,BR1032,2023-01-28,62978.57,ACTIVE
A517404,C111164,Current,BR1010,2023-06-27,236236.33,ACTIVE
A517405,C111165,Current,BR1033,2024-05-06,96943.05,ACTIVE
A517406,C111166,Current,BR1013,2026-01-23,1070692.7,ACTIVE
A517407,C111166,Savings,BR1030,2025-07-17,103654.98,ACTIVE
A517408,C111167,Savings,BR1019,2025-02-06,187260.56,ACTIVE
A517409,C111167,Current,BR1002,2025-02-02,775007.75,DORMANT
A517410,C111168,Term Deposit,BR1004,2023-03-10,2567605.24,Active
A517411,C111169,Current,BR1007,2025-04-08,277356.94,DORMANT
A517412,C111170,Savings,BR1022,2022-04-22,719367.98,ACTIVE
A517413,C111171,Term Deposit,BR1021,2025-01-31,4553951.29,Active
A517414,C111171,Savings,BR1013,2024-03-26,42925.67,ACTIVE
A517415,C111172,Savings,BR1026,2025-06-23,51926.16,ACTIVE
A517416,C111173,Term Deposit,BR1011,2024-01-31,4708165.43,ACTIVE
A517417,C111174,Savings,BR1009,2025-11-06,161300.44,Active
A517418,C111175,Current,BR1014,2025-10-24,1206705.84,ACTIVE
A517419,C111176,Savings,BR1005,2023-11-03,151291.08,ACTIVE
A517420,C111176,Current,BR1015,2023-10-12,597176.98,CLOSED
A517421,C111177,Savings,BR1026,2023-08-01,49090.08,DORMANT
A517422,C111177,Savings,BR1017,2023-09-03,46931.81,Active
A517423,C111178,Savings,BR1035,2026-04-28,60895.86,ACTIVE
A517424,C111179,Savings,BR1008,2023-09-03,248483.87,Active
A517425,C111179,Savings,BR1016,2023-03-23,260781.06,ACTIVE
A517426,C111180,Current,BR1022,2026-01-06,251145.31,Active
A517427,C111180,Term Deposit,BR1031,2025-09-11,773519.55,ACTIVE
A517428,C111181,Current,BR1005,2024-09-29,309294.71,ACTIVE
A517429,C111182,Current,BR1034,2022-07-18,891446.05,Active
A517430,C111183,Current,BR1023,2025-09-18,408152.75,ACTIVE
A517431,C111184,Current,BR1009,2023-02-20,287568.42,Active
A517432,C111185,Savings,BR1011,2025-03-29,183639.31,ACTIVE
A517433,C111186,Savings,BR1014,2023-12-18,261519.88,ACTIVE
A517434,C111186,Savings,BR1001,2023-10-07,375812.1,ACTIVE
A517435,C111187,Savings,BR1028,2026-04-07,99229.56,ACTIVE
A517436,C111188,Current,BR1032,2025-09-07,993244.63,CLOSED
A517437,C111189,Current,BR1024,2025-06-13,1590516.45,DORMANT
A517438,C111189,Current,BR1023,2026-03-20,241382.52,Active
A517439,C111190,Savings,BR1021,2022-11-27,291703.63,ACTIVE
A517440,C111190,Current,BR1011,2022-11-04,547756.33,ACTIVE
A517441,C111191,Savings,BR1025,2023-08-12,968829.59,ACTIVE
A517442,C111191,Savings,BR1018,2023-10-22,338355.83,CLOSED
A517443,C111192,Term Deposit,BR1023,2025-03-10,421554.34,ACTIVE
A517444,C111192,Term Deposit,BR1015,2025-02-04,4248422.99,ACTIVE
A517445,C111192,Current,BR1022,2024-08-28,156253.46,ACTIVE
A517446,C111193,Savings,BR1004,2024-03-22,68253.69,Active
A517447,C111193,Savings,BR1031,2023-06-29,95194.95,Active
A517448,C111194,Savings,BR1027,2026-03-09,125395.61,Active
A517449,C111195,Savings,BR1033,2025-07-06,196045.22,ACTIVE
A517450,C111196,Current,BR1011,2024-02-26,130239.23,Active
A517451,C111196,Current,BR1024,2023-12-27,300654.36,DORMANT
A517452,C111197,Current,BR1023,2024-06-30,167579.19,ACTIVE
A517453,C111197,Savings,BR1002,2024-01-23,73182.83,ACTIVE
A517454,C111198,Savings,BR1029,2023-03-01,191283.55,ACTIVE
A517455,C111199,Savings,BR1004,2026-04-11,275245.84,DORMANT
A517456,C111200,Current,BR1012,2023-03-25,615788.78,CLOSED
A517457,C111200,Term Deposit,BR1007,2023-04-06,729790.42,DORMANT
A517458,C111201,Savings,BR1025,2025-11-12,51216.44,ACTIVE
A517459,C111201,Term Deposit,BR1020,2026-02-03,777471.22,Active
A517460,C111201,Current,BR1031,2025-05-11,813980.44,Active
A517461,C111202,Current,BR1015,2025-03-01,116737.74,CLOSED
A517462,C111202,Current,BR1003,2024-08-27,1764919.68,ACTIVE
A517463,C111203,Current,BR1025,2025-02-22,261521.7,ACTIVE
A517464,C111203,Savings,BR1034,2024-07-15,229885.82,Active
A517465,C111204,Savings,BR1035,2024-12-20,137361.19,ACTIVE
A517466,C111204,Term Deposit,BR1030,2025-05-02,799651.83,ACTIVE
A517467,C111205,Savings,BR1023,2024-08-16,236880.52,ACTIVE
A517468,C111205,Savings,BR1010,2024-11-25,260310.13,ACTIVE
A517469,C111206,Savings,BR1007,2022-11-14,473690.67,DORMANT
A517470,C111207,Savings,BR1029,2026-04-28,207460.65,ACTIVE
A517471,C111207,Savings,BR1011,2026-09-08,308715.71,Active
A517472,C111208,Savings,BR1022,2024-09-07,117653.97,Active
A517473,C111209,Savings,BR1029,2026-07-01,105183.63,Active
A517474,C111209,Current,BR1017,2026-01-13,1389594.07,CLOSED
A517475,C111210,Savings,BR1004,2023-05-27,44571.51,ACTIVE
A517476,C111211,Current,BR1033,2023-08-10,1303835.9,ACTIVE
A517477,C111212,Savings,BR1006,2023-03-16,214681.64,ACTIVE
A517478,C111212,Savings,BR1001,2023-03-26,308760.27,ACTIVE
A517479,C111213,Savings,BR1023,2024-11-03,168192.79,Active
A517480,C111213,Current,BR1017,2024-06-03,378650.4,Active
A517481,C111213,Term Deposit,BR1005,2025-01-07,646609.0,ACTIVE
A517482,C111214,Savings,BR1009,2024-12-05,91025.08,ACTIVE
A517483,C111215,Savings,BR1014,2024-05-27,73427.69,ACTIVE
A517484,C111215,Savings,BR1028,2024-07-17,264354.49,ACTIVE
A517485,C111216,Savings,BR1033,2024-12-15,105786.39,ACTIVE
A517486,C111217,Savings,BR1017,2025-11-29,1326551.82,ACTIVE
A517487,C111217,Savings,BR1019,2025-12-11,121011.08,ACTIVE
A517488,C111218,Current,BR1015,2023-05-27,581557.29,ACTIVE
A517489,C111218,Savings,BR1033,2023-02-19,359130.28,Active
A517490,C111219,Current,BR1003,2023-03-04,600824.61,ACTIVE
A517491,C111219,Current,BR1018,2022-12-29,676802.44,ACTIVE
A517492,C111220,Savings,BR1028,2025-09-14,128317.94,ACTIVE
A517493,C111220,Savings,BR1019,2025-11-25,256616.44,ACTIVE
A517494,C111221,Savings,BR1032,2024-11-02,508900.53,Active
A517495,C111221,Savings,BR1003,2024-12-24,565454.57,Active
A517496,C111222,Current,BR1017,2022-07-24,400890.2,Active
A517497,C111223,Term Deposit,BR1035,2024-08-24,420080.3,ACTIVE
A517498,C111223,Savings,BR1007,2025-06-24,37240.38,Active
A517499,C111223,Savings,BR1014,2024-07-05,204024.94,Active
A517500,C111224,Savings,BR1022,2023-01-30,425217.34,Active
A517501,C111225,Current,BR1018,2026-02-24,67269.86,ACTIVE
A517502,C111226,Current,BR1008,2024-07-20,1195012.07,Active
A517503,C111226,Current,BR1034,2024-10-01,1171042.57,ACTIVE
A517504,C111227,Savings,BR1034,2023-06-17,258574.27,CLOSED
A517505,C111227,Savings,BR1015,2024-02-12,39225.15,ACTIVE
A517506,C111227,Savings,BR1027,2023-03-20,132658.62,Dormant
A517507,C111228,Savings,BR1026,2024-01-14,280565.76,Active
A517508,C111229,Current,BR1033,2024-06-06,171955.31,DORMANT
A517509,C111229,Term Deposit,BR1023,2024-06-01,4080957.7,ACTIVE
A517510,C111230,Savings,BR1031,2024-07-11,374296.56,DORMANT
A517511,C111230,Term Deposit,BR1024,2024-08-31,1550608.61,ACTIVE
A517512,C111231,Savings,BR1017,2025-05-03,135301.61,ACTIVE
A517513,C111232,Savings,BR1019,2023-11-17,243435.9,Active
A517514,C111233,Savings,BR1033,2023-11-11,96065.67,Active
A517515,C111234,Current,BR1007,2023-02-26,811593.18,ACTIVE
A517516,C111235,Savings,BR1018,2026-02-07,115617.51,ACTIVE
A517517,C111236,Current,BR1006,2026-03-07,1160806.75,Active
A517518,C111237,Savings,BR1031,2023-06-02,148273.47,ACTIVE
A517519,C111238,Savings,BR1030,2023-02-24,113193.85,ACTIVE
A517520,C111239,Savings,BR1025,2023-07-09,105688.54,ACTIVE
A517521,C111240,Current,BR1029,2022-01-21,92774.43,ACTIVE
A517522,C111241,Savings,BR1031,2024-04-11,89595.49,ACTIVE
A517523,C111242,Savings,BR1022,2024-11-21,324926.8,Active
A517524,C111243,Savings,BR1019,2024-11-22,40595.31,Dormant
A517525,C111244,Current,BR1025,2022-10-10,1554386.63,DORMANT
A517526,C111244,Savings,BR1035,2023-01-28,230939.1,ACTIVE
A517527,C111245,Savings,BR1011,2025-09-27,252266.67,ACTIVE
A517528,C111245,Savings,BR1004,2025-09-19,461701.55,ACTIVE
A517529,C111246,Savings,BR1018,2025-08-09,448291.2,Active
A517530,C111246,Savings,BR1004,2025-09-02,197742.54,Active
A517531,C111247,Savings,BR1033,2026-07-05,646880.82,ACTIVE
A517532,C111248,Savings,BR1003,2024-09-28,477263.82,ACTIVE
A517533,C111248,Savings,BR1031,2025-02-18,82510.36,ACTIVE
A517534,C111249,Term Deposit,BR1018,2023-12-23,1151138.31,ACTIVE
A517535,C111249,Savings,BR1024,2024-03-25,104954.04,ACTIVE
A517536,C111250,Savings,BR1013,2024-01-10,371224.38,ACTIVE
A517537,C111250,Savings,BR1003,2024-04-10,482648.46,ACTIVE
A517538,C111251,Current,BR1018,2023-03-24,74252.08,ACTIVE
A517539,C111251,Savings,BR1029,2022-04-24,355598.09,ACTIVE
A517540,C111252,Savings,BR1010,2023-12-06,62255.68,Active
A517541,C111253,Savings,BR1022,2026-04-07,198295.51,DORMANT
A517542,C111253,Savings,BR1008,2025-06-18,247051.38,ACTIVE
A517543,C111254,Savings,BR1023,2024-09-20,567691.28,ACTIVE
A517544,C111254,Current,BR1034,2024-11-01,58196.69,ACTIVE
A517545,C111255,Savings,BR1001,2023-03-23,32037.26,ACTIVE
A517546,C111255,Savings,BR1004,2024-03-13,217948.83,ACTIVE
A517547,C111256,Current,BR1015,2025-02-05,605082.15,Closed
A517548,C111256,Current,BR1022,2024-12-16,147946.61,ACTIVE
A517549,C111257,Current,BR1016,2022-11-24,701140.67,Active
A517550,C111258,Savings,BR1004,2023-10-16,306731.4,ACTIVE
A517551,C111258,Savings,BR1023,2023-06-13,264073.82,Active
A517552,C111259,Savings,BR1009,2023-08-12,294654.78,Active
A517553,C111259,Savings,BR1007,2024-05-10,60049.33,ACTIVE
A517554,C111260,Savings,BR1025,2023-06-04,314975.78,ACTIVE
A517555,C111261,Current,BR1013,2024-12-21,189105.75,ACTIVE
A517556,C111261,Savings,BR1023,2025-02-14,102896.19,ACTIVE
A517557,C111262,Savings,BR1016,2023-06-23,154623.7,ACTIVE
A517558,C111262,Current,BR1024,2022-12-10,668961.96,ACTIVE
A517559,C111263,Current,BR1001,2024-06-28,157062.2,ACTIVE
A517560,C111264,Current,BR1001,2024-09-05,686470.6,ACTIVE
A517561,C111265,Term Deposit,BR1016,2024-05-10,2408698.13,DORMANT
A517562,C111266,Savings,BR1035,2024-02-12,60513.96,ACTIVE
A517563,C111267,Savings,BR1028,2024-06-28,98044.9,ACTIVE
A517564,C111267,Savings,BR1027,2024-03-20,334381.54,ACTIVE
A517565,C111267,Savings,BR1033,2023-08-12,475706.08,Active
A517566,C111268,Current,BR1003,2025-03-23,300209.01,Active
A517567,C111269,Current,BR1034,2024-05-06,726893.71,ACTIVE
A517568,C111269,Current,BR1001,2024-10-09,167873.04,ACTIVE
A517569,C111269,Current,BR1021,2024-11-18,164809.89,ACTIVE
A517570,C111270,Savings,BR1033,2022-10-21,227117.49,ACTIVE
A517571,C111271,Savings,BR1008,2025-12-08,169425.31,DORMANT
A517572,C111271,Savings,BR1001,2025-07-31,209436.65,ACTIVE
A517573,C111271,Current,BR1015,2025-07-06,252551.25,ACTIVE
A517574,C111272,Savings,BR1001,2026-05-09,319478.47,DORMANT
A517575,C111273,Current,BR1008,2024-06-22,1632555.86,Dormant
A517576,C111274,Savings,BR1026,2025-01-27,54600.48,Active
A517577,C111275,Current,BR1021,2025-03-20,233009.43,DORMANT
A517578,C111275,Savings,BR1003,2025-04-02,64411.53,ACTIVE
A517579,C111275,Savings,BR1012,2025-07-21,44847.38,ACTIVE
A517580,C111276,Savings,BR1018,2023-05-27,217306.67,ACTIVE
A517581,C111276,Savings,BR1014,2023-05-16,63321.63,ACTIVE
A517582,C111276,Current,BR1033,2023-06-06,243606.61,ACTIVE
A517583,C111277,Savings,BR1033,2025-07-31,106699.0,ACTIVE
A517584,C111278,Current,BR1022,2023-02-07,609818.11,DORMANT
A517585,C111278,Current,BR1009,2023-03-24,470450.57,Active
A517586,C111278,Current,BR1005,2023-08-27,86338.12,Active
A517587,C111279,Current,BR1018,2022-07-17,411572.97,Dormant
A517588,C111279,Savings,BR1018,2022-06-21,140256.26,ACTIVE
A517589,C111280,Current,BR1030,2025-09-18,296612.35,ACTIVE
A517590,C111281,Savings,BR1019,2025-07-02,81264.66,ACTIVE
A517591,C111282,Term Deposit,BR1013,2023-02-01,598290.76,ACTIVE
A517592,C111282,Savings,BR1003,2023-02-13,46487.74,ACTIVE
A517593,C111283,Current,BR1024,2022-12-11,237768.06,DORMANT
A517594,C111283,Savings,BR1011,2023-01-21,714262.25,Active
A517595,C111284,Current,BR1013,2022-10-21,56418.39,ACTIVE
A517596,C111285,Term Deposit,BR1030,2025-07-13,586097.71,ACTIVE
A517597,C111286,Savings,BR1017,2025-09-03,1246789.77,ACTIVE
A517598,C111286,Savings,BR1031,2026-01-01,17822.17,DORMANT
A517599,C111287,Savings,BR1028,2026-08-15,166657.21,ACTIVE
A517600,C111288,Current,BR1023,2026-02-15,349888.27,ACTIVE
A517601,C111289,Term Deposit,BR1008,2026-01-12,1318914.3,ACTIVE
A517602,C111290,Current,BR1008,2024-09-20,260975.14,ACTIVE
A517603,C111290,Savings,BR1027,2024-01-30,359411.82,ACTIVE
A517604,C111290,Current,BR1016,2023-11-13,842761.95,ACTIVE
A517605,C111291,Current,BR1017,2025-11-23,1219566.85,ACTIVE
A517606,C111291,Current,BR1034,2026-01-27,769051.66,ACTIVE
A517607,C111292,Current,BR1015,2023-03-09,260796.55,DORMANT
A517608,C111293,Savings,BR1004,2022-12-09,586743.73,Active
A517609,C111293,Current,BR1009,2022-11-26,6061795.01,ACTIVE
A517610,C111294,Current,BR1036,2024-10-15,430930.11,ACTIVE
A517611,C111295,Current,BR1035,2022-08-20,127705.76,Active
A517612,C111296,Savings,BR1026,2023-10-19,126463.48,ACTIVE
A517613,C111296,Current,BR1036,2024-01-20,282299.02,Active
A517614,C111297,Term Deposit,BR1019,2023-08-02,504461.57,ACTIVE
A517615,C111297,Current,BR1014,2023-09-02,92792.21,ACTIVE
A517616,C111297,Savings,BR1001,2023-05-23,225745.04,ACTIVE
A517617,C111298,Savings,BR1021,2026-03-12,53317.07,ACTIVE
A517618,C111299,Term Deposit,BR1019,2022-08-17,1739481.45,Active
A517619,C111300,Current,BR1031,2026-05-27,1875486.7,ACTIVE
A517620,C111300,Savings,BR1021,2025-08-30,94049.22,ACTIVE
A517621,C111301,Savings,BR1019,2025-07-26,58134.17,ACTIVE
A517622,C111301,Savings,BR1034,2025-07-07,236707.82,CLOSED
A517623,C111302,Current,BR1024,2026-03-22,209521.22,ACTIVE
A517624,C111303,Savings,BR1004,2025-08-24,244381.75,Active
A517625,C111303,Term Deposit,BR1017,2025-10-02,2698556.0,ACTIVE
A517626,C111304,Current,BR1026,2022-03-24,71905.62,ACTIVE
A517627,C111304,Current,BR1017,2023-01-15,590758.03,ACTIVE
A517628,C111305,Term Deposit,BR1006,2023-03-30,172094.02,Active
A517629,C111305,Savings,BR1007,2022-04-23,88000.86,ACTIVE
A517630,C111306,Savings,BR1016,2026-06-02,449148.65,Active
A517631,C111307,Term Deposit,BR1028,2024-02-06,2303170.29,Dormant
A517632,C111308,Savings,BR1009,2024-10-06,1156211.68,Active
A517633,C111309,Current,BR1023,2026-07-05,1775613.36,Dormant
A517634,C111310,Savings,BR1035,2022-10-30,105996.45,ACTIVE
A517635,C111311,Current,BR1029,2023-04-22,2506550.04,ACTIVE
A517636,C111312,Current,BR1004,2025-11-18,581720.29,ACTIVE
A517637,C111313,Savings,BR1010,2024-06-19,239108.23,ACTIVE
A517638,C111314,Savings,BR1031,2026-08-05,247671.6,ACTIVE
