loan_id,customer_id,product,principal_pkr,interest_rate_pct,tenor_months,monthly_installment_pkr,disbursement_date,credit_utilisation,prior_delinquencies,days_past_due,loan_status
L704292,C107005,Personal Loan,116600.0,16.65,36,4136.24,2026-02-15,0.7168,1,317,DEFAULT
L704293,C106134,Credit Card,455600.0,17.14,12,41585.28,2022-08-08,0.3913,1,7,ACTIVE
L704294,C108579,Credit Card,256600.0,20.82,12,23872.84,2025-09-19,0.4868,0,177,DEFAULT
L704295,C110034,Credit Card,225400.0,15.74,12,20427.2,2022-07-25,0.2703,0,7,CLOSED
L704296,C106934,Personal Loan,541800.0,12.25,36,18060.18,2022-08-25,0.3395,0,0,ACTIVE
L704297,C103887,Home Finance,4523500.0,20.56,180,81323.29,2024-05-20,0.2768,1,15,ACTIVE
L704298,C101336,Personal Loan,89500.0,25.24,36,3570.59,2025-06-27,0.4174,0,0,ACTIVE
L704299,C108801,Auto Finance,831800.0,14.93,60,19758.01,2024-01-27,0.597,0,45,ACTIVE
L704300,C101382,Auto Finance,624300.0,15.08,60,14878.5,2026-01-27,0.3025,2,45,ACTIVE
L704301,C103439,Auto Finance,1484800.0,21.86,60,40891.09,2026-05-12,0.8849,0,382,DEFAULT
L704302,C106629,Credit Card,353000.0,22.54,12,33134.28,2026-01-03,0.5915,1,7,CLOSED
L704303,C110845,Auto Finance,573300.0,21.37,60,15628.08,2025-03-31,0.0367,0,0,ACTIVE
L704304,C105710,Credit Card,355500.0,20.7,12,33053.33,2023-01-18,0.3409,2,0,ACTIVE
L704305,C111649,Auto Finance,667100.0,17.22,60,16658.96,2023-12-17,0.6767,1,0,ACTIVE
L704306,C109716,Credit Card,34300.0,20.17,12,3179.74,2025-07-02,0.0798,0,15,CLOSED
L704307,C108855,Personal Loan,1029200.0,25.2,36,41029.41,2025-01-29,0.3126,0,0,ACTIVE
L704308,C108955,Auto Finance,1254800.0,23.33,60,35612.25,2022-12-08,0.3918,0,15,ACTIVE
L704309,C106019,Auto Finance,1663400.0,18.42,60,42619.45,2023-02-06,0.0831,0,15,ACTIVE
L704310,C109818,Personal Loan,2226000.0,19.28,36,81913.24,2026-03-30,0.4853,1,30,ACTIVE
L704311,C102006,Auto Finance,2092700.0,19.37,60,54711.99,2024-02-28,0.261,1,0,ACTIVE
L704312,C107216,Auto Finance,1362600.0,19.45,60,35684.03,2024-12-10,0.6426,0,0,ACTIVE
L704313,C105740,Personal Loan,391300.0,28.11,36,16208.93,2023-05-24,0.1091,1,45,ACTIVE
L704314,C105902,Credit Card,360600.0,18.8,12,33194.42,2023-12-13,0.2818,0,0,ACTIVE
L704315,C107148,Auto Finance,1050400.0,,60,24818.88,2025-12-09,0.2998,0,0,ACTIVE
L704316,C111268,Credit Card,730600.0,19.65,12,67560.69,2025-08-27,0.467,0,30,ACTIVE
L704317,C101233,Personal Loan,1043000.0,,36,37524.31,2023-05-28,0.3981,0,0,ACTIVE
L704318,C107399,Personal Loan,783600.0,16.99,36,27934.09,2026-09-04,0.1066,0,7,ACTIVE
L704319,C105659,Credit Card,54500.0,19.76,12,5046.12,2025-09-01,0.1654,4,0,ACTIVE
L704320,C110860,Credit Card,232500.0,22.24,12,21782.97,2023-10-10,0.7212,0,0,CLOSED
L704321,C100114,Auto Finance,191400.0,25.03,60,5621.41,2025-11-12,0.278,0,7,CLOSED
L704322,C109859,Personal Loan,1052300.0,23.02,36,40744.73,2025-02-01,0.4909,1,45,ACTIVE
L704323,C106768,Auto Finance,570700.0,22.63,60,15966.84,2025-08-05,0.1675,1,0,ACTIVE
L704324,C107349,Credit Card,77100.0,14.5,12,6942.72,2025-07-19,0.7873,1,7,ACTIVE
L704325,C103633,Personal Loan,414000.0,24.34,36,16316.52,2025-09-28,0.3046,0,0,ACTIVE
L704326,C101361,Personal Loan,1428700.0,22.15,36,54674.43,2025-03-04,0.7072,1,15,CLOSED
L704327,C107371,Auto Finance,2204700.0,20.33,60,58816.78,2024-06-18,0.5949,1,0,ACTIVE
L704328,C103152,Credit Card,212500.0,24.96,12,20195.09,2024-05-09,0.3548,0,0,CLOSED
L704329,C104899,Personal Loan,746900.0,20.29,36,27867.61,2024-04-22,0.1951,0,0,CLOSED
L704330,C108854,Auto Finance,829400.0,22.66,60,23220.11,2023-12-27,0.1978,0,0,ACTIVE
L704331,C100525,Personal Loan,959900.0,25.07,36,38199.37,2023-05-20,0.398,0,15,ACTIVE
L704332,C106217,Credit Card,203900.0,17.55,12,18650.61,2023-05-09,0.1701,0,0,ACTIVE
L704333,C108278,Home Finance,265700.0,19.13,180,4496.62,2023-05-27,0.0769,0,0,ACTIVE
L704334,C110785,Personal Loan,371800.0,19.2,36,13665.15,2025-08-17,0.0829,1,0,ACTIVE
L704335,C102413,Credit Card,175300.0,19.1,12,16159.94,2026-09-26,0.6809,0,392,DEFAULT
L704336,C107263,Personal Loan,355800.0,,36,12834.76,2026-08-19,0.3845,2,0,ACTIVE
L704337,C103506,Personal Loan,386800.0,17.0,36,13789.99,2022-04-05,0.312,0,30,CLOSED
L704338,C104752,Personal Loan,227800.0,23.49,36,8877.53,2025-11-07,0.3473,0,7,ACTIVE
L704339,C102347,Credit Card,133200.0,19.94,12,12335.41,2025-10-29,0.3214,0,7,CLOSED
L704340,C106946,Personal Loan,288000.0,21.4,36,10909.7,2025-11-10,0.3697,0,0,CLOSED
L704341,C109037,Personal Loan,345500.0,20.71,36,12964.96,2023-12-18,0.3843,0,0,CLOSED
L704342,C102927,Auto Finance,1519900.0,19.0,60,39427.38,2025-05-06,0.0916,0,0,CLOSED
L704343,C103215,Home Finance,756900.0,21.41,180,14088.54,2026-06-23,0.9295,0,45,ACTIVE
L704344,C106915,Auto Finance,224400.0,19.51,60,5884.36,2025-04-18,0.4228,0,0,ACTIVE
L704345,C111102,Personal Loan,366100.0,22.92,36,14155.23,2026-04-22,0.033,1,15,ACTIVE
L704346,C110225,Home Finance,321300.0,14.93,180,4481.09,2026-12-02,0.1611,1,7,ACTIVE
L704347,C106386,Auto Finance,395600.0,22.07,60,10942.92,2026-05-28,0.0783,0,0,CLOSED
L704348,C100501,Personal Loan,807900.0,17.66,36,29069.27,2024-11-27,0.5643,0,0,ACTIVE
L704349,C110383,Auto Finance,238500.0,21.55,60,6525.6,2026-01-25,0.0833,0,0,CLOSED
L704350,C109451,Credit Card,225500.0,23.97,12,21317.14,2024-12-05,0.0995,1,0,CLOSED
L704351,C105398,Personal Loan,357900.0,21.25,36,13529.7,2024-06-22,0.4915,0,0,ACTIVE
L704352,C107978,Auto Finance,732600.0,24.23,60,21173.24,2024-05-18,0.1661,0,30,ACTIVE
L704353,C109780,Credit Card,229900.0,21.44,12,21459.41,2024-01-22,0.4965,0,0,CLOSED
L704354,C103357,Personal Loan,404800.0,17.19,36,14468.97,2026-01-31,0.1774,1,0,CLOSED
L704355,C101404,Auto Finance,1551200.0,20.9,60,41877.92,2024-03-11,0.1566,0,0,ACTIVE
L704356,C106255,Credit Card,45000.0,,12,4180.58,2026-04-24,0.1954,0,0,ACTIVE
L704357,C105908,Auto Finance,332400.0,17.43,60,8338.16,2025-10-08,0.3936,1,7,ACTIVE
L704358,C109148,Personal Loan,118600.0,19.63,36,4386.76,2025-01-03,0.2705,0,0,CLOSED
L704359,C107956,Auto Finance,161400.0,20.06,60,4282.2,2025-05-26,0.4774,0,45,CLOSED
L704360,C111152,Auto Finance,1999700.0,20.89,60,53974.19,2026-01-31,0.2022,2,194,DEFAULT
L704361,C103758,Personal Loan,851100.0,21.52,36,32291.08,2022-08-10,0.2542,2,0,ACTIVE
L704362,C104626,Auto Finance,293400.0,13.77,60,6793.1,2026-07-03,0.4033,0,45,ACTIVE
L704363,C107524,Auto Finance,1145500.0,17.56,60,28815.94,2025-05-07,0.6343,1,296,DEFAULT
L704364,C104557,Personal Loan,574100.0,19.69,36,21243.74,2026-03-17,0.3347,0,15,ACTIVE
L704365,C101775,Auto Finance,787400.0,,60,19387.0,2024-05-25,0.5778,2,0,ACTIVE
L704366,C106033,Credit Card,374200.0,13.19,12,33454.44,2023-03-31,0.6815,0,180,DEFAULT
L704367,C108635,Credit Card,178300.0,15.72,12,16155.5,2026-04-06,0.2041,0,45,ACTIVE
L704368,C104063,Credit Card,519900.0,14.39,12,46771.71,2022-06-20,0.4267,0,0,ACTIVE
L704369,C106413,Personal Loan,741300.0,14.35,36,25461.83,2024-09-09,0.5815,1,30,ACTIVE
L704370,C102907,Home Finance,1777300.0,14.51,180,24281.1,2026-07-26,0.0726,0,30,ACTIVE
L704371,C111784,Credit Card,208600.0,25.25,12,19847.87,2026-06-23,0.2373,1,0,CLOSED
L704372,C106348,Credit Card,488200.0,19.16,12,45029.95,2022-12-28,0.4968,0,30,ACTIVE
L704373,C109343,Credit Card,364200.0,20.65,12,33852.37,2026-10-10,0.5879,0,45,CLOSED
L704374,C108919,Auto Finance,1092600.0,14.41,60,25655.31,2023-04-29,0.585,0,30,ACTIVE
L704375,C108680,Credit Card,127300.0,17.37,12,11637.22,2023-12-29,0.1478,0,7,ACTIVE
L704376,C103214,Credit Card,181900.0,16.55,12,16553.97,2023-05-10,0.4145,0,30,ACTIVE
L704377,C103312,Credit Card,185200.0,19.05,12,17070.21,2024-05-25,0.302,0,7,CLOSED
L704378,C100926,Personal Loan,386000.0,22.46,36,14832.82,2024-06-13,0.2208,0,15,ACTIVE
L704379,C103715,Credit Card,236600.0,19.02,12,21807.32,2025-11-25,0.1348,0,0,ACTIVE
L704380,C101779,Auto Finance,1047900.0,15.72,60,25327.05,2023-05-06,0.2555,0,0,ACTIVE
L704381,C106248,Personal Loan,1155400.0,24.32,36,45523.51,2025-03-18,0.3236,0,45,ACTIVE
L704382,C105516,Personal Loan,1233100.0,20.02,36,45840.69,2022-08-07,0.4639,0,30,CLOSED
L704383,C101768,Personal Loan,850600.0,21.76,36,32378.87,2027-09-26,0.237,0,30,ACTIVE
L704384,C106088,Personal Loan,723100.0,17.09,36,25813.05,2026-05-15,0.3246,0,0,CLOSED
L704385,C100092,Personal Loan,209800.0,18.79,36,7669.33,2025-03-27,0.5386,0,45,ACTIVE
L704386,C100243,Personal Loan,464200.0,21.8,36,17679.12,2025-11-08,0.1866,2,7,ACTIVE
L704387,C105799,Auto Finance,1828800.0,19.89,60,48340.94,2024-07-22,0.8661,1,208,DEFAULT
L704388,C101995,Credit Card,343800.0,21.9,12,32164.81,2025-09-11,0.5104,0,0,ACTIVE
L704389,C105754,Credit Card,634600.0,17.42,12,58007.32,2023-07-17,0.7073,0,0,CLOSED
L704390,C107677,Credit Card,58900.0,27.25,12,5667.32,2026-09-11,0.5811,1,0,ACTIVE
L704391,C111526,Auto Finance,1413600.0,12.41,60,31738.37,2023-01-24,0.4081,0,0,CLOSED
L704392,C105065,Home Finance,1021600.0,16.2,180,15147.1,2024-12-29,0.6655,0,0,ACTIVE
L704393,C109520,Personal Loan,525500.0,15.16,36,18258.77,2024-03-02,0.2254,0,0,ACTIVE
L704394,C110160,Credit Card,717000.0,25.04,12,68163.89,2025-12-27,0.1345,0,15,ACTIVE
L704395,C108219,Personal Loan,690800.0,22.63,36,26608.87,2023-02-09,0.1884,0,45,ACTIVE
L704396,C101187,Auto Finance,373000.0,20.78,60,10043.9,2023-10-28,0.6102,2,0,ACTIVE
L704397,C107783,Home Finance,540100.0,24.89,180,11488.27,2025-06-08,0.3819,0,0,ACTIVE
L704398,C100861,Personal Loan,3865900.0,23.98,36,151630.07,2024-10-18,0.3544,0,0,ACTIVE
L704399,C108867,Personal Loan,386300.0,16.34,36,13646.25,2025-12-28,0.8688,0,0,ACTIVE
L704400,C103323,Credit Card,151900.0,21.57,12,14184.96,2025-02-21,0.3935,0,0,CLOSED
L704401,C101164,Credit Card,267000.0,12.97,12,23843.56,2024-01-17,0.6493,0,0,ACTIVE
L704402,C109448,Personal Loan,810500.0,19.18,36,29783.81,2022-11-05,0.2492,0,7,ACTIVE
L704403,C102317,Personal Loan,541100.0,19.27,36,19908.69,2027-04-20,0.5204,1,0,CLOSED
L704404,C103792,Personal Loan,345500.0,20.88,36,12993.63,2023-10-29,0.0648,0,0,CLOSED
L704405,C102897,Home Finance,1491500.0,18.12,180,24148.74,2026-01-24,0.5158,1,30,ACTIVE
L704406,C103517,Credit Card,181400.0,16.47,12,16499.17,2025-05-08,0.5278,0,0,CLOSED
L704407,C110001,Home Finance,1671800.0,25.81,180,36756.11,2022-09-20,0.3933,0,0,CLOSED
L704408,C103303,Credit Card,114200.0,18.21,12,10485.29,2025-05-22,0.7029,0,0,ACTIVE
L704409,C104059,Personal Loan,917100.0,22.51,36,35268.4,2027-02-03,0.4397,1,15,ACTIVE
L704410,C106457,Personal Loan,954000.0,20.35,36,35624.16,2024-10-18,0.6387,1,45,CLOSED
L704411,C107118,Credit Card,698400.0,21.67,12,65258.99,2023-10-12,0.426,0,0,ACTIVE
L704412,C101053,Auto Finance,506500.0,19.45,60,13263.9,2024-04-09,0.7812,1,0,ACTIVE
L704413,C107010,Credit Card,557900.0,21.47,12,52077.47,2023-05-12,0.7984,1,283,DEFAULT
L704414,C100767,Auto Finance,691600.0,17.25,60,17280.01,2024-12-26,0.2945,0,15,ACTIVE
L704415,C104050,Personal Loan,540700.0,17.29,36,19354.36,2027-01-25,0.1594,0,0,ACTIVE
L704416,C105923,Auto Finance,793000.0,18.23,60,20235.68,2023-10-07,0.2728,1,0,ACTIVE
L704417,C104980,Personal Loan,502700.0,23.65,36,19629.92,2025-05-29,0.2892,1,0,ACTIVE
L704418,C110821,Personal Loan,2762400.0,18.21,36,100158.47,2026-11-05,0.4113,1,0,CLOSED
L704419,C104923,Credit Card,106400.0,,12,9877.11,2023-08-19,0.9192,0,7,ACTIVE
L704420,C110021,Personal Loan,256100.0,18.64,36,9342.1,2024-01-08,0.1319,1,384,DEFAULT
L704421,C101864,Personal Loan,382200.0,,36,14454.49,2025-02-02,0.3978,1,105,DEFAULT
L704422,C104117,Personal Loan,521500.0,24.3,36,20542.7,2025-06-17,0.3071,0,0,ACTIVE
L704423,C101493,Auto Finance,721800.0,22.84,60,20282.53,2023-12-19,0.2035,0,45,ACTIVE
L704424,C110362,Personal Loan,355100.0,,36,12983.36,2024-09-19,0.3416,0,0,ACTIVE
L704425,C111353,Home Finance,1341800.0,16.96,180,20612.54,2026-01-01,0.5312,1,30,ACTIVE
L704426,C110068,Credit Card,477700.0,17.08,12,43590.21,2023-05-15,0.4596,0,45,ACTIVE
L704427,C102313,Auto Finance,1059700.0,17.85,60,26823.21,2026-08-21,0.2245,1,0,ACTIVE
L704428,C108935,Personal Loan,480300.0,20.07,36,17866.06,2023-12-13,0.061,1,15,CLOSED
L704429,C108454,Personal Loan,776100.0,16.06,36,27307.67,2026-06-10,0.2776,0,7,CLOSED
L704430,C102933,Personal Loan,147200.0,25.9,36,5922.54,2025-07-11,0.3854,1,45,ACTIVE
L704431,C102938,Credit Card,402100.0,17.04,12,36682.45,2024-03-15,0.4718,0,0,ACTIVE
L704432,C103746,Home Finance,2484600.0,14.44,180,33826.58,2024-06-26,0.4229,0,0,ACTIVE
L704433,C110648,Home Finance,965800.0,15.97,180,14163.9,2027-05-25,0.306,0,15,ACTIVE
L704434,C104691,Personal Loan,223600.0,19.16,36,8215.03,2022-10-05,0.1669,0,0,ACTIVE
L704435,C104821,Credit Card,109500.0,24.85,12,10398.38,2026-02-27,0.4743,0,30,ACTIVE
L704436,C104447,Personal Loan,1509400.0,15.04,36,52352.09,2026-01-21,0.9395,1,0,ACTIVE
L704437,C109134,Personal Loan,303500.0,,36,10764.81,2025-03-20,0.1638,0,0,ACTIVE
L704438,C108998,Personal Loan,134500.0,22.88,36,5199.44,2024-05-13,0.3786,1,0,CLOSED
L704439,C100400,Personal Loan,655700.0,23.29,36,25481.4,2023-03-29,0.0436,0,0,ACTIVE
L704440,C108933,Credit Card,308500.0,25.42,12,29379.52,2022-05-23,0.4153,2,0,ACTIVE
L704441,C104730,Personal Loan,298300.0,21.32,36,11288.64,2024-11-11,0.4972,0,15,CLOSED
L704442,C103978,Credit Card,725900.0,24.45,12,68796.41,2023-07-24,0.46,1,0,ACTIVE
L704443,C102431,Auto Finance,430600.0,22.33,60,11974.33,2023-09-02,0.5041,1,0,ACTIVE
L704444,C103224,Personal Loan,184700.0,20.71,36,6929.93,2027-05-24,0.5504,0,30,ACTIVE
L704445,C103845,Auto Finance,978900.0,18.55,60,25150.33,2025-04-14,0.5722,2,30,ACTIVE
L704446,C104291,Credit Card,103600.0,26.73,12,9937.49,2024-08-16,0.6093,0,0,ACTIVE
L704447,C108071,Personal Loan,963500.0,22.21,36,36899.69,2025-09-08,0.4208,3,45,CLOSED
L704448,C102902,Personal Loan,594500.0,20.53,36,22255.94,2023-03-03,0.49,0,0,ACTIVE
L704449,C103858,Credit Card,582700.0,18.15,12,53459.63,2024-04-02,0.264,0,45,ACTIVE
L704450,C100595,Home Finance,849200.0,,180,14890.0,2024-03-18,0.5995,1,143,DEFAULT
L704451,C105417,Personal Loan,168100.0,23.89,36,6587.28,2025-08-20,0.5287,0,172,DEFAULT
L704452,C102968,Auto Finance,441700.0,29.99,60,14286.92,2025-10-08,0.2328,0,7,ACTIVE
L704453,C102515,Personal Loan,809200.0,20.4,36,30237.71,2027-03-12,0.7341,0,122,DEFAULT
L704454,C103762,Personal Loan,282200.0,15.86,36,9903.57,2023-08-27,0.1183,0,15,ACTIVE
L704455,C100824,Auto Finance,372700.0,17.27,60,9316.43,2024-03-22,0.1968,2,0,ACTIVE
L704456,C103213,Credit Card,151100.0,18.22,12,13870.58,2027-03-11,0.5098,0,30,CLOSED
L704457,C111810,Credit Card,488500.0,16.82,12,44514.18,2026-02-21,0.1527,0,15,ACTIVE
L704458,C102793,Auto Finance,1795700.0,18.84,60,46423.52,2023-07-16,0.3979,2,7,ACTIVE
L704459,C103416,Auto Finance,1792400.0,15.34,60,42961.16,2026-08-28,0.625,0,7,ACTIVE
L704460,C111463,Credit Card,215800.0,18.7,12,19853.78,2024-08-09,0.6145,0,396,DEFAULT
L704461,C110651,Personal Loan,834700.0,17.57,36,29994.92,2023-05-23,0.6028,0,0,ACTIVE
L704462,C109206,Auto Finance,1303400.0,24.08,60,37557.56,2023-07-13,0.173,0,0,ACTIVE
L704463,C108810,Auto Finance,3417400.0,10.89,60,74114.39,2022-12-25,0.222,0,45,ACTIVE
L704464,C106943,Personal Loan,1235700.0,16.27,36,43607.01,2023-11-09,0.1135,0,15,ACTIVE
L704465,C106166,Auto Finance,302500.0,21.23,60,8222.97,2025-05-06,0.4798,0,45,ACTIVE
L704466,C102585,Auto Finance,177800.0,22.14,60,4925.7,2026-04-23,0.3574,0,30,ACTIVE
L704467,C102487,Personal Loan,337700.0,,36,13143.67,2025-11-20,0.4561,0,0,ACTIVE
L704468,C104285,Auto Finance,1480900.0,14.96,60,35199.09,2025-02-27,0.4171,1,0,ACTIVE
L704469,C110747,Credit Card,485500.0,16.34,12,44124.28,2025-05-24,0.4291,1,0,CLOSED
L704470,C101224,Home Finance,2234700.0,25.15,180,47982.81,2025-03-18,0.0616,0,7,CLOSED
L704471,C102285,Auto Finance,756700.0,18.75,60,19524.42,2025-12-24,0.5355,0,7,ACTIVE
L704472,C105165,Auto Finance,197100.0,21.89,60,5430.85,2024-10-23,0.8299,2,0,CLOSED
L704473,C101208,Personal Loan,182500.0,23.43,36,7103.93,2023-05-22,0.2848,0,0,ACTIVE
L704474,C100969,Credit Card,92400.0,,12,8561.89,2024-11-21,0.1464,0,7,CLOSED
L704475,C111165,Auto Finance,723000.0,21.22,60,19649.83,2024-05-31,0.2845,1,0,ACTIVE
L704476,C101553,Credit Card,391300.0,21.34,12,36499.46,2025-04-03,0.0581,0,45,CLOSED
L704477,C105163,Personal Loan,313300.0,,36,10405.64,2026-11-05,0.2791,0,0,ACTIVE
L704478,C107786,Personal Loan,1524200.0,15.56,36,53256.66,2024-02-02,0.2067,1,30,ACTIVE
L704479,C105885,Home Finance,999800.0,20.0,180,17558.78,2023-10-11,0.365,0,15,CLOSED
L704480,C103774,Home Finance,269800.0,16.77,180,4108.49,2026-01-20,0.2523,0,30,ACTIVE
L704481,C105625,Credit Card,132500.0,24.98,12,12590.45,2024-01-28,0.3112,0,7,CLOSED
L704482,C102195,Personal Loan,571600.0,22.4,36,21949.1,2027-01-28,0.3226,0,15,ACTIVE
L704483,C106427,Auto Finance,2268600.0,16.88,60,56234.19,2024-02-13,0.3828,1,108,DEFAULT
L704484,C101242,Auto Finance,775500.0,,60,20207.76,2023-05-20,0.4304,2,0,ACTIVE
L704485,C104485,Home Finance,1684900.0,22.13,180,32275.46,2025-07-04,0.3572,0,0,ACTIVE
L704486,C101020,Auto Finance,677600.0,17.36,60,16972.57,2023-09-02,0.3735,2,30,CLOSED
L704487,C100697,Credit Card,715500.0,21.32,12,66735.56,2023-02-22,0.2147,0,0,ACTIVE
L704488,C107929,Personal Loan,577800.0,18.35,36,20989.2,2024-01-31,0.4548,1,0,ACTIVE
L704489,C110459,Credit Card,282700.0,19.69,12,26146.4,2023-07-19,0.5298,1,15,CLOSED
L704490,C110774,Personal Loan,5387100.0,,36,183727.55,2025-06-24,0.1333,0,0,ACTIVE
L704491,C109202,Home Finance,950700.0,24.81,180,20161.77,2023-09-03,0.2967,1,0,ACTIVE
L704492,C100981,Credit Card,494100.0,17.59,12,45203.36,2023-11-18,0.3174,0,30,ACTIVE
L704493,C106774,Credit Card,52500.0,22.54,12,4928.71,2023-12-29,0.4929,0,0,ACTIVE
L704494,C106543,Credit Card,163700.0,27.22,12,15731.73,2024-07-19,0.4105,0,15,CLOSED
L704495,C110353,Home Finance,1418900.0,15.99,180,20829.13,2025-11-11,0.2035,0,45,CLOSED
L704496,C104753,Credit Card,261700.0,21.57,12,24435.24,2025-01-14,0.4152,0,0,CLOSED
L704497,C110604,Credit Card,271700.0,14.67,12,24477.8,2024-10-06,0.5605,0,0,ACTIVE
L704498,C103507,Personal Loan,666300.0,18.42,36,24229.6,2025-11-04,0.4112,0,390,DEFAULT
L704499,C102620,Personal Loan,971600.0,22.81,36,37515.95,2023-05-28,0.3704,0,0,ACTIVE
L704500,C101739,Auto Finance,297100.0,29.9,60,9593.48,2024-07-15,0.2277,0,0,ACTIVE
L704501,C105612,Home Finance,213600.0,26.3,180,4777.69,2024-01-05,0.4555,0,0,ACTIVE
L704502,C100877,Credit Card,881200.0,15.66,12,79813.25,2025-12-15,0.4628,2,0,ACTIVE
L704503,C111813,Personal Loan,508900.0,16.18,36,17936.45,2023-06-11,0.3399,0,15,ACTIVE
L704504,C101675,Credit Card,344100.0,24.21,12,32570.96,2026-04-20,0.3336,0,0,ACTIVE
L704505,C107566,Credit Card,200800.0,20.05,12,18601.61,2024-09-20,0.4509,0,45,ACTIVE
L704506,C106635,Home Finance,410300.0,21.74,180,7739.78,2024-03-16,0.5183,0,45,ACTIVE
L704507,C102978,Credit Card,90500.0,17.07,12,8254.07,2026-03-19,0.2078,0,0,CLOSED
L704508,C109923,Auto Finance,382200.0,,60,9316.39,2025-06-17,0.0655,0,0,ACTIVE
L704509,C101504,Credit Card,58700.0,,12,5490.1,2024-10-26,0.3574,1,132,DEFAULT
L704510,C101705,Home Finance,233400.0,21.19,180,4306.25,2024-12-27,0.2191,0,0,ACTIVE
L704511,C100442,Credit Card,368000.0,20.82,12,34238.26,2023-08-06,0.5917,1,30,ACTIVE
L704512,C102483,Credit Card,207500.0,15.17,12,18747.64,2023-06-23,0.442,0,0,ACTIVE
L704513,C104429,Home Finance,1105500.0,21.91,180,20992.34,2026-01-20,0.3316,0,45,ACTIVE
L704514,C111882,Auto Finance,508400.0,20.47,60,13603.93,2027-03-02,0.0513,1,15,ACTIVE
L704515,C110441,Auto Finance,1810800.0,,60,48388.98,2027-04-25,0.3674,0,0,ACTIVE
L704516,C105609,Personal Loan,882500.0,28.03,36,36519.56,2023-03-29,0.2984,1,344,DEFAULT
L704517,C102727,Personal Loan,611200.0,19.27,36,22486.43,2022-07-07,0.3919,0,45,CLOSED
L704518,C103175,Personal Loan,907800.0,,36,33713.08,2023-06-13,0.2734,1,30,ACTIVE
L704519,C103305,Personal Loan,176300.0,24.48,36,6962.29,2024-05-05,0.4223,0,0,ACTIVE
L704520,C104090,Auto Finance,586800.0,20.62,60,15749.46,2025-05-11,0.5503,0,30,ACTIVE
L704521,C108743,Home Finance,377500.0,,180,6078.84,2025-08-31,0.7587,0,0,ACTIVE
L704522,C101858,Auto Finance,1245700.0,16.2,60,30425.95,2024-04-27,0.2249,0,0,ACTIVE
L704523,C101786,Auto Finance,384000.0,20.72,60,10329.35,2025-06-10,0.0656,1,45,ACTIVE
L704524,C110265,Personal Loan,331000.0,17.27,36,11844.99,2023-11-11,0.4828,0,30,CLOSED
L704525,C105437,Credit Card,70300.0,25.1,12,6681.95,2026-07-09,0.1694,0,0,ACTIVE
L704526,C100624,Credit Card,279200.0,15.95,12,25327.82,2026-02-14,0.4616,2,0,ACTIVE
L704527,C101750,Personal Loan,1253900.0,21.45,36,47531.83,2023-06-12,0.4397,2,45,ACTIVE
L704528,C102729,Credit Card,619200.0,19.44,12,57189.57,2023-12-16,0.1552,0,7,ACTIVE
L704529,C103038,Personal Loan,1168900.0,25.73,36,46928.7,2025-11-09,0.6138,0,7,ACTIVE
L704530,C100724,Credit Card,174300.0,15.05,12,15731.75,2024-03-24,0.5366,0,30,ACTIVE
L704531,C104141,Auto Finance,407500.0,,60,11157.15,2022-04-19,0.4645,1,0,ACTIVE
L704532,C102080,Auto Finance,767600.0,25.87,60,22922.27,2025-04-09,0.2881,0,0,ACTIVE
L704533,C109064,Personal Loan,521500.0,21.77,36,19853.83,2025-02-24,0.3991,1,30,ACTIVE
L704534,C110745,Personal Loan,246000.0,21.91,36,9383.65,2025-10-06,0.5552,0,15,ACTIVE
L704535,C111392,Personal Loan,477800.0,18.86,36,17479.8,2025-05-22,0.2432,0,0,ACTIVE
L704536,C107213,Home Finance,295900.0,18.78,180,4932.68,2024-12-30,0.1927,0,0,ACTIVE
L704537,C108724,Home Finance,452000.0,20.79,180,8202.86,2027-05-07,0.9229,0,15,ACTIVE
L704538,C107627,Credit Card,837300.0,17.66,12,76625.96,2023-04-17,0.463,0,0,ACTIVE
L704539,C109892,Personal Loan,472800.0,17.62,36,17001.18,2025-10-16,0.4979,1,0,CLOSED
L704540,C111928,Personal Loan,2113700.0,22.83,36,81634.46,2023-10-23,0.4798,1,30,ACTIVE
L704541,C106521,Personal Loan,1142100.0,18.0,36,41288.7,2025-10-02,0.3691,2,0,ACTIVE
L704542,C105990,Credit Card,645600.0,22.2,12,60490.88,2027-01-17,0.3114,2,7,ACTIVE
L704543,C103288,Credit Card,200900.0,22.77,12,18874.69,2024-08-11,0.2648,0,0,ACTIVE
L704544,C110587,Credit Card,34400.0,18.41,12,3159.98,2025-01-02,0.3852,0,7,ACTIVE
L704545,C105657,Home Finance,1335200.0,20.07,180,23518.43,2023-09-11,0.3866,0,0,ACTIVE
L704546,C100596,Home Finance,104800.0,27.2,180,2418.76,2024-11-01,0.2432,0,0,ACTIVE
L704547,C111123,Credit Card,47600.0,,12,4504.02,2024-05-06,0.6607,0,0,ACTIVE
L704548,C107164,Personal Loan,2147300.0,24.97,36,85342.78,2024-06-30,0.3751,1,7,ACTIVE
L704549,C100620,Credit Card,218600.0,22.75,12,20539.11,2023-04-25,0.506,2,7,ACTIVE
L704550,C104165,Personal Loan,319400.0,19.93,36,11859.42,2023-11-02,0.5345,0,7,ACTIVE
L704551,C100401,Personal Loan,302000.0,22.45,36,11604.76,2023-09-20,0.429,0,45,CLOSED
L704552,C100465,Home Finance,1693100.0,20.6,180,30489.09,2023-07-14,0.5551,1,45,ACTIVE
